api_path,predicted_labels,is_flagged,p_file_access,p_network_access,p_process_mgmt,p_pure_calculation,p_code_execution,text
tensorflow.python.ops.check_ops.assert_proper_iterable,"process_mgmt, pure_calculation",True,0.0,0.3379,1.0,0.9989,0.0003,"  def test_single_tensor_raises(self):
    tensor = constant_op.constant(1)
    with self.assertRaisesRegex(TypeError, ""proper""):
      check_ops.assert_proper_iterable(tensor)

  @test_util.run_in_graph_and_eager_modes
  def test_single_sparse_tensor_raises(self):"
tensorflow.python.ops.check_ops.assert_proper_iterable,"process_mgmt, pure_calculation",True,0.0001,0.4487,1.0,0.9993,0.0002,"    ten = sparse_tensor.SparseTensor(
        indices=[[0, 0], [1, 2]], values=[1, 2], dense_shape=[3, 4])
    with self.assertRaisesRegex(TypeError, ""proper""):
      check_ops.assert_proper_iterable(ten)

  @test_util.run_in_graph_and_eager_modes
  def test_single_ndarray_raises(self):"
tensorflow.python.ops.check_ops.assert_proper_iterable,"network_access, process_mgmt, pure_calculation",True,0.0,0.5744,1.0,0.9986,0.0003,"  def test_single_ndarray_raises(self):
    array = np.array([1, 2, 3])
    with self.assertRaisesRegex(TypeError, ""proper""):
      check_ops.assert_proper_iterable(array)

  @test_util.run_in_graph_and_eager_modes
  def test_single_string_raises(self):"
tensorflow.python.ops.check_ops.assert_proper_iterable,"network_access, process_mgmt, pure_calculation",True,0.0,0.5602,1.0,0.9992,0.0002,"  def test_single_string_raises(self):
    mystr = ""hello""
    with self.assertRaisesRegex(TypeError, ""proper""):
      check_ops.assert_proper_iterable(mystr)

  @test_util.run_in_graph_and_eager_modes
  def test_non_iterable_object_raises(self):"
tensorflow.python.framework.ops.control_dependencies,"network_access, process_mgmt, pure_calculation",True,0.0002,0.9699,1.0,0.9988,0.0002,"    tensor = constant_op.constant(1, name=""my_tensor"")
    desired_rank = 1
    with self.assertRaisesRegex(ValueError, ""fail.*must have rank 1""):
      with ops.control_dependencies(
          [check_ops.assert_rank(
              tensor, desired_rank, message=""fail"")]):
        self.evaluate(array_ops.identity(tensor))

  @test_util.run_deprecated_v1"
tensorflow.python.ops.check_ops.assert_rank,"network_access, process_mgmt, pure_calculation",True,0.0002,0.9734,1.0,0.9988,0.0002,"    desired_rank = 1
    with self.assertRaisesRegex(ValueError, ""fail.*must have rank 1""):
      with ops.control_dependencies(
          [check_ops.assert_rank(
              tensor, desired_rank, message=""fail"")]):
        self.evaluate(array_ops.identity(tensor))

  @test_util.run_deprecated_v1"
tensorflow.python.framework.ops.control_dependencies,"network_access, process_mgmt, pure_calculation",True,0.0002,0.9753,1.0,0.9902,0.0002,"    with self.cached_session():
      tensor = array_ops.placeholder(dtypes.float32, name=""my_tensor"")
      desired_rank = 1
      with ops.control_dependencies(
          [check_ops.assert_rank(
              tensor, desired_rank, message=""fail"")]):
        with self.assertRaisesOpError(""fail.*my_tensor.*rank""):
          array_ops.identity(tensor).eval(feed_dict={tensor: 0})
"
tensorflow.python.ops.check_ops.assert_rank,"network_access, process_mgmt, pure_calculation",True,0.0002,0.9818,1.0,0.9931,0.0002,"      tensor = array_ops.placeholder(dtypes.float32, name=""my_tensor"")
      desired_rank = 1
      with ops.control_dependencies(
          [check_ops.assert_rank(
              tensor, desired_rank, message=""fail"")]):
        with self.assertRaisesOpError(""fail.*my_tensor.*rank""):
          array_ops.identity(tensor).eval(feed_dict={tensor: 0})
"
tensorflow.python.ops.check_ops.assert_rank,"network_access, process_mgmt, pure_calculation",True,0.0001,0.9563,1.0,0.9967,0.0002,"  def test_raises_if_rank_is_not_integer_static(self):
    tensor = constant_op.constant([1, 2], name=""my_tensor"")
    with self.assertRaisesRegex(TypeError, ""must be of type tf.int32""):
      check_ops.assert_rank(tensor, .5)

  @test_util.run_deprecated_v1
  def test_raises_if_rank_is_not_integer_dynamic(self):"
tensorflow.python.ops.check_ops.assert_rank_in,"process_mgmt, pure_calculation",True,0.0,0.0914,1.0,0.9986,0.0,"    tensor_rank0 = constant_op.constant(42, name=""my_tensor"")
    with self.assertRaisesRegex(ValueError, ""fail.*must have rank.*in.*1.*2""):
      with ops.control_dependencies([
          check_ops.assert_rank_in(tensor_rank0, (1, 2), message=""fail"")]):
        self.evaluate(array_ops.identity(tensor_rank0))

  @test_util.run_deprecated_v1"
tensorflow.python.ops.check_ops.assert_rank_in,"process_mgmt, pure_calculation",True,0.0,0.0363,1.0,0.9979,0.0,"    tensor_rank0 = constant_op.constant(42, name=""my_tensor"")
    for desired_ranks in ((0, 1, 2), (1, 0, 2), (1, 2, 0)):
      with ops.control_dependencies([
          check_ops.assert_rank_in(tensor_rank0, desired_ranks)]):
        self.evaluate(array_ops.identity(tensor_rank0))

  @test_util.run_deprecated_v1"
tensorflow.python.ops.check_ops.assert_rank_in,"process_mgmt, pure_calculation",True,0.0,0.0358,1.0,0.9979,0.0,"    tensor_rank1 = constant_op.constant([42, 43], name=""my_tensor"")
    for desired_ranks in ((0, 1, 2), (1, 0, 2), (1, 2, 0)):
      with ops.control_dependencies([
          check_ops.assert_rank_in(tensor_rank1, desired_ranks)]):
        self.evaluate(array_ops.identity(tensor_rank1))

  @test_util.run_deprecated_v1"
tensorflow.python.ops.check_ops.assert_rank_in,"network_access, process_mgmt, pure_calculation",True,0.0001,0.7425,1.0,0.9995,0.0001,"        np.array(1, dtype=np.int32),
        np.array((2, 1), dtype=np.int32))
    with self.assertRaisesRegex(ValueError, ""Rank must be a scalar""):
      check_ops.assert_rank_in(tensor, desired_ranks)

  @test_util.run_deprecated_v1
  def test_raises_if_rank_is_not_scalar_dynamic(self):"
tensorflow.python.ops.check_ops.assert_rank_in,"network_access, process_mgmt, pure_calculation",True,0.0001,0.7363,1.0,0.9996,0.0001,"  def test_raises_if_rank_is_not_integer_static(self):
    tensor = constant_op.constant((42, 43), name=""my_tensor"")
    with self.assertRaisesRegex(TypeError, ""must be of type tf.int32""):
      check_ops.assert_rank_in(tensor, (1, .5,))

  @test_util.run_deprecated_v1
  def test_raises_if_rank_is_not_integer_dynamic(self):"
tensorflow.python.ops.array_ops.identity,"process_mgmt, pure_calculation",True,0.0,0.0256,1.0,0.9962,0.0002,"    rachel = constant_op.constant([0, 2], name=""rachel"")
    with self.assertRaisesOpError(""x <= 0 did not hold""):
      with ops.control_dependencies([check_ops.assert_non_positive(rachel)]):
        out = array_ops.identity(rachel)
      self.evaluate(out)

  @test_util.run_in_graph_and_eager_modes"
tensorflow.python.ops.check_ops.assert_non_positive,"process_mgmt, pure_calculation",True,0.0,0.0418,1.0,0.9924,0.0002,"    with ops.Graph().as_default():
      with self.assertRaisesRegex(errors.InvalidArgumentError,
                                  ""Custom error message""):
        check_ops.assert_non_positive(1, message=""Custom error message"")


class AssertIntegerTest(test.TestCase):"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.0046,0.0,"  @test_util.run_deprecated_v1
  def testTakeManySmallBatch(self):
    with self.cached_session() as sess:
      b = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.float32), shapes=((), ()), name=""B"")
      size_t = b.ready_size()
      size_i = b.incomplete_size()
      keys = [b""a"", b""b"", b""c"", b""d""]"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.0038,0.0,"  @test_util.run_deprecated_v1
  def testUseBarrierWithShape(self):
    with self.cached_session() as sess:
      b = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.float32), shapes=((2, 2), (8,)), name=""B"")
      size_t = b.ready_size()
      keys = [b""a"", b""b"", b""c""]
      values_0 = np.array("
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.0046,0.0,"  @test_util.run_deprecated_v1
  def testParallelInsertManyTakeMany(self):
    with self.cached_session() as sess:
      b = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.int64), shapes=((), (2,)))
      num_iterations = 100
      keys = [str(x) for x in range(10)]
      values_0 = np.asarray(range(10), dtype=np.float32)"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.0045,0.0,"  @test_util.run_deprecated_v1
  def testClose(self):
    with self.cached_session() as sess:
      b = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.float32), shapes=((), ()), name=""B"")
      size_t = b.ready_size()
      incomplete_t = b.incomplete_size()
      keys = [b""a"", b""b"", b""c""]"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.0045,0.0,"  @test_util.run_deprecated_v1
  def testCancel(self):
    with self.cached_session() as sess:
      b = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.float32), shapes=((), ()), name=""B"")
      size_t = b.ready_size()
      incomplete_t = b.incomplete_size()
      keys = [b""a"", b""b"", b""c""]"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.004,0.0,"
  def _testParallelInsertManyTakeManyCloseHalfwayThrough(self, cancel):
    with self.cached_session() as sess:
      b = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.int64), shapes=((), (2,)))
      num_iterations = 50
      keys = [str(x) for x in range(10)]
      values_0 = np.asarray(range(10), dtype=np.float32)"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.004,0.0,"
  def _testParallelPartialInsertManyTakeManyCloseHalfwayThrough(self, cancel):
    with self.cached_session() as sess:
      b = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.int64), shapes=((), (2,)))
      num_iterations = 100
      keys = [str(x) for x in range(10)]
      values_0 = np.asarray(range(10), dtype=np.float32)"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.003,0.0,"  def testIncompatibleSharedBarrierErrors(self):
    with self.cached_session():
      # Do component types and shapes.
      b_a_1 = data_flow_ops.Barrier(
          (dtypes.float32,), shapes=(()), shared_name=""b_a"")
      b_a_2 = data_flow_ops.Barrier(
          (dtypes.int32,), shapes=(()), shared_name=""b_a"")
      self.evaluate(b_a_1.barrier_ref)"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.0042,0.0,"      # Do component types and shapes.
      b_a_1 = data_flow_ops.Barrier(
          (dtypes.float32,), shapes=(()), shared_name=""b_a"")
      b_a_2 = data_flow_ops.Barrier(
          (dtypes.int32,), shapes=(()), shared_name=""b_a"")
      self.evaluate(b_a_1.barrier_ref)
      with self.assertRaisesOpError(""component types""):
        self.evaluate(b_a_2.barrier_ref)"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.0025,0.0,"      with self.assertRaisesOpError(""component types""):
        self.evaluate(b_a_2.barrier_ref)

      b_b_1 = data_flow_ops.Barrier(
          (dtypes.float32,), shapes=(()), shared_name=""b_b"")
      b_b_2 = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.int32), shapes=((), ()), shared_name=""b_b"")
      self.evaluate(b_b_1.barrier_ref)"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.0037,0.0,"
      b_b_1 = data_flow_ops.Barrier(
          (dtypes.float32,), shapes=(()), shared_name=""b_b"")
      b_b_2 = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.int32), shapes=((), ()), shared_name=""b_b"")
      self.evaluate(b_b_1.barrier_ref)
      with self.assertRaisesOpError(""component types""):
        self.evaluate(b_b_2.barrier_ref)"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.0028,0.0,"      with self.assertRaisesOpError(""component types""):
        self.evaluate(b_b_2.barrier_ref)

      b_c_1 = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.float32),
          shapes=((2, 2), (8,)),
          shared_name=""b_c"")
      b_c_2 = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.float32), shared_name=""b_c"")
      self.evaluate(b_c_1.barrier_ref)"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.0039,0.0,"          (dtypes.float32, dtypes.float32),
          shapes=((2, 2), (8,)),
          shared_name=""b_c"")
      b_c_2 = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.float32), shared_name=""b_c"")
      self.evaluate(b_c_1.barrier_ref)
      with self.assertRaisesOpError(""component shapes""):
        self.evaluate(b_c_2.barrier_ref)"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.0025,0.0,"      with self.assertRaisesOpError(""component shapes""):
        self.evaluate(b_c_2.barrier_ref)

      b_d_1 = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.float32), shapes=((), ()), shared_name=""b_d"")
      b_d_2 = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.float32),
          shapes=((2, 2), (8,)),"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.0038,0.0,"
      b_d_1 = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.float32), shapes=((), ()), shared_name=""b_d"")
      b_d_2 = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.float32),
          shapes=((2, 2), (8,)),
          shared_name=""b_d"")
      self.evaluate(b_d_1.barrier_ref)
      with self.assertRaisesOpError(""component shapes""):
        self.evaluate(b_d_2.barrier_ref)"
tensorflow.python.ops.data_flow_ops.Barrier,process_mgmt,True,0.0,0.0,1.0,0.0027,0.0,"      with self.assertRaisesOpError(""component shapes""):
        self.evaluate(b_d_2.barrier_ref)

      b_e_1 = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.float32),
          shapes=((2, 2), (8,)),
          shared_name=""b_e"")
      b_e_2 = data_flow_ops.Barrier(
          (dtypes.float32, dtypes.float32),
          shapes=((2, 5), (8,)),"
