api_path,predicted_labels,is_flagged,p_file_access,p_network_access,p_process_mgmt,p_pure_calculation,p_code_execution,text
tensorflow.python.training.training_util.write_graph,file_access,True,1.0,0.0,0.0,0.0003,0.0,"
    # Write graph to file.
    graph_def_file = os.path.join(self.get_temp_dir(), 'model.pb')
    write_graph(sess.graph_def, '', graph_def_file, False)
    sess.close()

    # Ensure the graph with variables cannot be converted."
tensorflow.python.training.training_util.write_graph,file_access,True,1.0,0.0,0.0,0.0003,0.0,"
    # Write graph to file.
    graph_def_file = os.path.join(self.get_temp_dir(), 'model.pbtxt')
    write_graph(sess.graph_def, '', graph_def_file, True)
    sess.close()

    # Convert model and ensure model is not None."
tensorflow.python.platform.gfile.Open,file_access,True,1.0,0.0,0.0,0.0011,0.0001,"
  def testInvalidFileBadData(self):
    graph_def_file = os.path.join(self.get_temp_dir(), 'invalid_file')
    with gfile.Open(graph_def_file, 'wb') as temp_file:
      temp_file.write('bad data')
      temp_file.flush()
"
tensorflow.python.saved_model.saved_model.simple_save,file_access,True,1.0,0.0,0.0,0.0014,0.0,"        out_tensor = in_tensor_1 + in_tensor_2
        inputs = {'x': in_tensor_1, 'y': in_tensor_2}
        outputs = {'z': out_tensor}
        saved_model.simple_save(sess, saved_model_dir, inputs, outputs)
    return saved_model_dir

  def testSimpleModel(self):"
tensorflow.python.platform.test.mock.patch.object,file_access,True,1.0,0.0,0.0,0.0016,0.0003,"  def testTxt(self):
    model_path = resource_loader.get_path_to_datafile('../testdata/add.bin')
    mock_stdout = io.StringIO()
    with test.mock.patch.object(sys, 'stdout', mock_stdout):
      analyzer.ModelAnalyzer.analyze(model_path=model_path)
    txt = mock_stdout.getvalue()
    self.assertIn('Subgraph#0(T#1) -> [T#2]', txt)"
tensorflow.lite.python.analyzer.ModelAnalyzer.analyze,file_access,True,1.0,0.0,0.0002,0.0015,0.0008,"    model_path = resource_loader.get_path_to_datafile('../testdata/add.bin')
    mock_stdout = io.StringIO()
    with test.mock.patch.object(sys, 'stdout', mock_stdout):
      analyzer.ModelAnalyzer.analyze(model_path=model_path)
    txt = mock_stdout.getvalue()
    self.assertIn('Subgraph#0(T#1) -> [T#2]', txt)
    self.assertIn('Op#0 ADD(T#1, T#1) -> [T#0]', txt)"
tensorflow.lite.python.analyzer.ModelAnalyzer.analyze,file_access,True,1.0,0.0,0.0,0.0012,0.0002,"    model_path = resource_loader.get_path_to_datafile('../testdata/add.bin')
    mock_stdout = io.StringIO()
    with test.mock.patch.object(sys, 'stdout', mock_stdout):
      analyzer.ModelAnalyzer.analyze(
          model_path=model_path, experimental_use_mlir=True)
    mlir = mock_stdout.getvalue()
    self.assertIn(
        'func @main(%arg0: tensor<1x8x8x3xf32> '"
tensorflow.lite.python.analyzer.ModelAnalyzer.analyze,file_access,True,1.0,0.0,0.0,0.0013,0.0002,"        '../testdata/conv_huge_im2col.bin')
    mock_stdout = io.StringIO()
    with test.mock.patch.object(sys, 'stdout', mock_stdout):
      analyzer.ModelAnalyzer.analyze(
          model_path=model_path, experimental_use_mlir=True)
    mlir = mock_stdout.getvalue()
    self.assertIn(
        '%1 = ""tfl.pseudo_const""() <{value = dense_resource<__elided__> : '"
tensorflow.saved_model.save,file_access,True,1.0,0.0,0.0,0.0023,0.0,"      root.f1 = add.get_concrete_function()
      root.f2 = sub.get_concrete_function()

      tf.saved_model.save(
          root, tmp_dir, signatures={
              'add': root.f1,
              'sub': root.f2
          })

      converter = lite.TFLiteConverterV2.from_saved_model(tmp_dir)
      fb_model = converter.convert()"
tensorflow.python.platform.gfile.Open,file_access,True,1.0,0.0,0.0,0.0016,0.0001,"
    exitcode = os.system(cmdline)
    if exitcode == 0:
      with gfile.Open(output_file, 'rb') as model_file:
        content = model_file.read()
      self.assertEqual(content is not None, should_succeed)
      if expected_ops_in_converted_model:"
tensorflow.lite.python.test_util.get_ops_list,file_access,True,1.0,0.0001,0.0002,0.0215,0.0007,"        content = model_file.read()
      self.assertEqual(content is not None, should_succeed)
      if expected_ops_in_converted_model:
        op_set = tflite_test_util.get_ops_list(content)
        for opname in expected_ops_in_converted_model:
          self.assertIn(opname, op_set)
      if expected_output_shapes:"
tensorflow.python.training.training_util.write_graph,file_access,True,1.0,0.0,0.0,0.0004,0.0,"
    # Write graph to file.
    graph_def_file = self._getFilepath('model.pb')
    write_graph(sess.graph_def, '', graph_def_file, False)
    sess.close()

    flags_str = ('--graph_def_file={0} --input_arrays={1} '"
tensorflow.python.training.training_util.write_graph,file_access,True,1.0,0.0,0.0,0.0004,0.0,"
    # Write graph to file.
    graph_def_file = self._getFilepath('model.pb')
    write_graph(sess.graph_def, '', graph_def_file, False)
    sess.close()

    flags_str = ("
tensorflow.python.training.training_util.write_graph,file_access,True,1.0,0.0,0.0,0.0004,0.0,"
    # Write graph to file.
    graph_def_file = self._getFilepath('model.pb')
    write_graph(sess.graph_def, '', graph_def_file, False)
    sess.close()

    flags_str = ('--inference_type=INT8 --std_dev_values=128,128 '"
tensorflow.python.training.training_util.write_graph,file_access,True,1.0,0.0,0.0,0.0003,0.0,"
    # Write graph to file.
    graph_def_file = self._getFilepath('model.pb')
    write_graph(sess.graph_def, '', graph_def_file, False)
    sess.close()

    # Define converter flags"
tensorflow.python.saved_model.saved_model.simple_save,file_access,True,1.0,0.0,0.0,0.0014,0.0,"        out_tensor = in_tensor + in_tensor
        inputs = {'x': in_tensor}
        outputs = {'z': out_tensor}
        saved_model.simple_save(sess, saved_model_dir, inputs, outputs)

    flags_str = '--saved_model_dir={}'.format(saved_model_dir)
    self._run(flags_str, should_succeed=True)"
tensorflow.python.framework.ops.Graph,file_access,True,1.0,0.0,0.0,0.0052,0.0,"
    # Store saved model.
    saved_model_dir = self._getFilepath('model')
    with ops.Graph().as_default():
      with session.Session() as sess:
        import_graph_def(new_graph, name='')
        saved_model.simple_save(sess, saved_model_dir, inputs, outputs)"
tensorflow.python.client.session.Session,file_access,True,1.0,0.0,0.0,0.0584,0.0001,"    # Store saved model.
    saved_model_dir = self._getFilepath('model')
    with ops.Graph().as_default():
      with session.Session() as sess:
        import_graph_def(new_graph, name='')
        saved_model.simple_save(sess, saved_model_dir, inputs, outputs)
    return (saved_model_dir, custom_opdefs_str)"
tensorflow.python.framework.importer.import_graph_def,file_access,True,1.0,0.0,0.0,0.0835,0.0001,"    saved_model_dir = self._getFilepath('model')
    with ops.Graph().as_default():
      with session.Session() as sess:
        import_graph_def(new_graph, name='')
        saved_model.simple_save(sess, saved_model_dir, inputs, outputs)
    return (saved_model_dir, custom_opdefs_str)
"
tensorflow.python.saved_model.saved_model.simple_save,file_access,True,1.0,0.0,0.0,0.003,0.0,"    with ops.Graph().as_default():
      with session.Session() as sess:
        import_graph_def(new_graph, name='')
        saved_model.simple_save(sess, saved_model_dir, inputs, outputs)
    return (saved_model_dir, custom_opdefs_str)

  def testEnsureCustomOpdefsFlag(self):"
tensorflow.python.saved_model.save.save,"file_access, pure_calculation",True,1.0,0.0001,0.0,0.9621,0.0004,"    to_save = root.f.get_concrete_function(input_data)

    saved_model_dir = self._getFilepath('model')
    save(root, saved_model_dir, to_save)

    flags_str = '--saved_model_dir={}'.format(saved_model_dir)
    self._run(flags_str, should_succeed=True)"
tensorflow.python.platform.resource_loader.get_path_to_datafile,file_access,True,1.0,0.0001,0.0,0.0019,0.0002,"class TestUtilTest(test_util.TensorFlowTestCase):

  def testBuiltinOp(self):
    model_path = resource_loader.get_path_to_datafile('../testdata/add.bin')
    op_set = tflite_test_util.get_ops_list(gfile.GFile(model_path, 'rb').read())
    self.assertCountEqual(op_set, ['ADD'])
"
tensorflow.lite.python.test_util.get_ops_list,file_access,True,1.0,0.0,0.0,0.0012,0.0,"
  def testBuiltinOp(self):
    model_path = resource_loader.get_path_to_datafile('../testdata/add.bin')
    op_set = tflite_test_util.get_ops_list(gfile.GFile(model_path, 'rb').read())
    self.assertCountEqual(op_set, ['ADD'])

  def testFlexOp(self):"
tensorflow.python.platform.gfile.GFile,file_access,True,1.0,0.0,0.0,0.0012,0.0,"
  def testBuiltinOp(self):
    model_path = resource_loader.get_path_to_datafile('../testdata/add.bin')
    op_set = tflite_test_util.get_ops_list(gfile.GFile(model_path, 'rb').read())
    self.assertCountEqual(op_set, ['ADD'])

  def testFlexOp(self):"
tensorflow.python.platform.resource_loader.get_path_to_datafile,file_access,True,1.0,0.0,0.0,0.0015,0.0001,"    self.assertCountEqual(op_set, ['ADD'])

  def testFlexOp(self):
    model_path = resource_loader.get_path_to_datafile(
        '../testdata/softplus_flex.bin')
    op_set = tflite_test_util.get_ops_list(gfile.GFile(model_path, 'rb').read())
    self.assertCountEqual(op_set, ['FlexSoftplus'])
"
tensorflow.lite.python.test_util.get_ops_list,file_access,True,1.0,0.0001,0.0,0.0024,0.0001,"  def testFlexOp(self):
    model_path = resource_loader.get_path_to_datafile(
        '../testdata/softplus_flex.bin')
    op_set = tflite_test_util.get_ops_list(gfile.GFile(model_path, 'rb').read())
    self.assertCountEqual(op_set, ['FlexSoftplus'])

"
tensorflow.python.platform.gfile.GFile,file_access,True,1.0,0.0001,0.0,0.0024,0.0001,"  def testFlexOp(self):
    model_path = resource_loader.get_path_to_datafile(
        '../testdata/softplus_flex.bin')
    op_set = tflite_test_util.get_ops_list(gfile.GFile(model_path, 'rb').read())
    self.assertCountEqual(op_set, ['FlexSoftplus'])

"
tensorflow.keras.layers.Dense,file_access,True,1.0,0.0,0.0,0.0122,0.0004,"    x = _FakeQuantArgsLayer()(x)
    # Exclude the quantization of the following Dense layer by not putting
    # fake quant layer after the dense layer.
    output_tensor = tf.keras.layers.Dense(
        1, activation='sigmoid', bias_initializer='ones'
    )(x)
    model = tf.keras.Model(input_tensor, output_tensor)
    model.save(saved_model_dir)
    return saved_model_dir"
tensorflow.keras.Model,file_access,True,1.0,0.0,0.0,0.0092,0.0001,"    output_tensor = tf.keras.layers.Dense(
        1, activation='sigmoid', bias_initializer='ones'
    )(x)
    model = tf.keras.Model(input_tensor, output_tensor)
    model.save(saved_model_dir)
    return saved_model_dir
"
tensorflow.compat.v1.variables_initializer,file_access,True,1.0,0.0,0.0,0.0641,0.0002,"        out_tensor = in_tensor_1 + in_tensor_2 * variable_node
        inputs = {'x': in_tensor_1, 'y': in_tensor_2}
        outputs = {'z': out_tensor}
        sess.run(tf.compat.v1.variables_initializer([variable_node]))
        saved_model.simple_save(sess, saved_model_dir, inputs, outputs)
    return saved_model_dir
"
tensorflow.python.saved_model.saved_model.simple_save,file_access,True,1.0,0.0,0.0,0.0293,0.0001,"        inputs = {'x': in_tensor_1, 'y': in_tensor_2}
        outputs = {'z': out_tensor}
        sess.run(tf.compat.v1.variables_initializer([variable_node]))
        saved_model.simple_save(sess, saved_model_dir, inputs, outputs)
    return saved_model_dir

  def _createV2QATSavedModel(self, shape):"
tensorflow.keras.Model,file_access,True,1.0,0.0,0.0,0.0318,0.0001,"    x = tf.keras.layers.Conv2D(1, (3, 3))(x)
    x = _FakeQuantArgsLayer()(x)
    scores = tf.keras.layers.Reshape((-1,), name=output_name)(x)
    model = tf.keras.Model(input_tensor, scores)
    model.save(saved_model_dir)
    return saved_model_dir, input_name, output_name
"
tensorflow.python.saved_model.save.save,"file_access, pure_calculation",True,1.0,0.0,0.0,0.9919,0.0001,"    to_save = root.f.get_concrete_function(input_data)

    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(root, save_dir, to_save)

    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)
    converter.experimental_use_stablehlo_quantizer = True"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0017,0.0001,"    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(root, save_dir, to_save)

    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)
    converter.experimental_use_stablehlo_quantizer = True
    with self.assertRaisesRegex(
        ValueError, 'only supports static-range and weight-only PTQ'"
tensorflow.python.saved_model.save.save,"file_access, pure_calculation",True,1.0,0.0,0.0,0.9969,0.0001,"    to_save = root.f.get_concrete_function(input_data)

    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(root, save_dir, to_save)

    def _representative_data_gen():
      return [{'x': np.ones(shape=(1,), dtype=np.float32)}]"
tensorflow.python.saved_model.saved_model.simple_save,file_access,True,1.0,0.0,0.0,0.0014,0.0,"        out_tensor = in_tensor + constant
        inputs = {'x': in_tensor}
        outputs = {'y': out_tensor}
        saved_model.simple_save(sess, saved_model_dir, inputs, outputs)

    # Convert model and ensure model is not None.
    converter = lite.TFLiteConverterV2.from_saved_model(saved_model_dir)"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0006,0.0,"        saved_model.simple_save(sess, saved_model_dir, inputs, outputs)

    # Convert model and ensure model is not None.
    converter = lite.TFLiteConverterV2.from_saved_model(saved_model_dir)
    converter._experimental_unfold_large_splat_constant = unfold_large_constant
    tflite_model = converter.convert()
    self.assertTrue(tflite_model)"
tensorflow.python.saved_model.saved_model.simple_save,file_access,True,1.0,0.0,0.0,0.0014,0.0,"          out_tensor = in_tensor + constant
        inputs = {'x': in_tensor}
        outputs = {'y': out_tensor}
        saved_model.simple_save(sess, saved_model_dir, inputs, outputs)

    # Convert model and ensure model is not None.
    converter = lite.TFLiteConverterV2.from_saved_model(saved_model_dir)"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0006,0.0,"        saved_model.simple_save(sess, saved_model_dir, inputs, outputs)

    # Convert model and ensure model is not None.
    converter = lite.TFLiteConverterV2.from_saved_model(saved_model_dir)
    converter.target_spec.supported_ops = [
        lite.OpsSet.TFLITE_BUILTINS,
        lite.OpsSet.SELECT_TF_OPS,"
tensorflow.python.saved_model.loader_impl.parse_saved_model,file_access,True,1.0,0.0,0.0,0.0002,0.0,"
    # TF1 hub model is based on V1 saved model and they omit the saved model
    # schema version setting.
    saved_model_proto = loader_impl.parse_saved_model(saved_model_dir)
    saved_model_proto.saved_model_schema_version = 0

    saved_model_pb_file_path = os.path.join(saved_model_dir, 'saved_model.pb')"
tensorflow.python.lib.io.file_io.FileIO,file_access,True,1.0,0.0,0.0,0.0008,0.0,"    saved_model_proto.saved_model_schema_version = 0

    saved_model_pb_file_path = os.path.join(saved_model_dir, 'saved_model.pb')
    with file_io.FileIO(saved_model_pb_file_path, 'wb') as writer:
      writer.write(saved_model_proto.SerializeToString())

    # Convert model and ensure model is not None."
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0001,0.0,0.0014,0.0002,"      writer.write(saved_model_proto.SerializeToString())

    # Convert model and ensure model is not None.
    converter = lite.TFLiteConverterV2.from_saved_model(saved_model_dir)
    tflite_model = converter.convert()
    self.assertTrue(tflite_model)
"
tensorflow.compat.v1.reset_default_graph,file_access,True,1.0,0.0001,0.0004,0.0323,0.0001,"    builder.save()

    # Restore TF v2 behavior.
    tf.compat.v1.reset_default_graph()
    tf.compat.v1.enable_eager_execution()
    return saved_model_dir
"
tensorflow.python.saved_model.save.save,"file_access, pure_calculation",True,1.0,0.0,0.0,0.9924,0.0001,"    to_save = root.f.get_concrete_function(input_data)

    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(root, save_dir, to_save)

    # Convert model and ensure model is not None.
    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0009,0.0001,"    save.save(root, save_dir, to_save)

    # Convert model and ensure model is not None.
    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)
    tflite_model = converter.convert()

    # Check values from converted model."
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0008,0.0002,"    save.save(root, save_dir, to_save)

    # Convert model and ensure model is not None.
    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)
    tflite_model = converter.convert()
    # Check the conversion metadata.
    metadata = util.get_conversion_metadata(tflite_model)"
tensorflow.python.saved_model.save.save,"file_access, pure_calculation",True,1.0,0.0,0.0,0.993,0.0001,"    to_save = root.assign_add.get_concrete_function(input_data)

    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(root, save_dir, to_save)

    # Convert model and ensure model is not None.
    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0023,0.0001,"    save.save(root, save_dir, to_save)

    # Convert model and ensure model is not None.
    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)
    converter.experimental_enable_resource_variables = enable_resource_variables

    # TODO(b/355497070): Remove this check once the"
tensorflow.python.saved_model.save.save,"file_access, pure_calculation",True,1.0,0.0,0.0,0.9949,0.0001,"    to_save = root.f.get_concrete_function(input_data)

    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(root, save_dir, to_save)

    # Convert model with invalid `signature_keys`.
    with self.assertRaises(ValueError) as error:"
tensorflow.python.saved_model.save.save,"file_access, pure_calculation",True,1.0,0.0,0.0,0.9908,0.0001,"    )

    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(root, save_dir, {'mul_add': mul_add_func})

    converter = lite.TFLiteConverterV2.from_saved_model(
        save_dir, signature_keys=['mul_add']"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0004,0.0001,"    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(root, save_dir, {'mul_add': mul_add_func})

    converter = lite.TFLiteConverterV2.from_saved_model(
        save_dir, signature_keys=['mul_add']
    )
    tflite_model = converter.convert()

    # Check values from converted model."
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0004,0.0001,"    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(root, save_dir, {'mul_add': mul_add_func})

    converter = lite.TFLiteConverterV2.from_saved_model(
        save_dir, signature_keys=['mul_add']
    )

    def representative_dataset_gen():
      for _ in range(2):"
tensorflow.python.saved_model.save.save,"file_access, pure_calculation",True,1.0,0.0,0.0,0.9969,0.0001,"    sub_func = root.sub.get_concrete_function(input_data)

    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(root, save_dir, {'add': add_func, 'sub': sub_func})

    # Try converting multiple functions.
    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0014,0.0001,"    save.save(root, save_dir, {'add': add_func, 'sub': sub_func})

    # Try converting multiple functions.
    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)
    tflite_model = converter.convert()
    self.assertIsNotNone(tflite_model)
"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0009,0.0001,"    save.save(root, save_dir, {'add': add_func, 'sub': sub_func})

    # Try converting multiple functions.
    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)

    def representative_dataset_gen():
      for _ in range(2):"
tensorflow.python.saved_model.save.save,"file_access, pure_calculation",True,1.0,0.0,0.0,0.9998,0.0001,"    mul_func = root.mul.get_concrete_function(input_data)

    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(
        root, save_dir, {'add': add_func, 'sub': sub_func, 'mul': mul_func}
    )

    # Try converting multiple functions.
    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)"
tensorflow.python.saved_model.save.save,"file_access, pure_calculation",True,1.0,0.0,0.0,0.9962,0.0001,"    root = self._getMultiFunctionModel()

    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(root, save_dir)

    with self.assertRaises(ValueError) as error:
      _ = lite.TFLiteConverterV2.from_saved_model(save_dir)"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0008,0.0001,"    save.save(root, save_dir)

    with self.assertRaises(ValueError) as error:
      _ = lite.TFLiteConverterV2.from_saved_model(save_dir)
    self.assertIn(
        'Only support at least one signature key.', str(error.exception)
    )"
tensorflow.python.saved_model.save.save,"file_access, pure_calculation",True,1.0,0.0,0.0,0.9977,0.0002,"    model.fit(x, y, epochs=1)

    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(model, save_dir)

    # Convert model and ensure model is not None.
    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0009,0.0001,"    save.save(model, save_dir)

    # Convert model and ensure model is not None.
    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)
    tflite_model = converter.convert()

    # Check values from converted model."
tensorflow.python.saved_model.save_options.SaveOptions,file_access,True,1.0,0.0,0.0,0.0038,0.0,"    root = autotrackable.AutoTrackable()
    root.f = tf.function(lambda x: 2.0 * x)
    to_save = root.f.get_concrete_function(input_data)
    options = save_options.SaveOptions(save_debug_info=True)
    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(root, save_dir, to_save, options)
"
tensorflow.python.saved_model.save.save,"file_access, pure_calculation",True,1.0,0.0,0.0,0.9922,0.0001,"    to_save = root.f.get_concrete_function(input_data)
    options = save_options.SaveOptions(save_debug_info=True)
    save_dir = os.path.join(self.get_temp_dir(), 'saved_model')
    save.save(root, save_dir, to_save, options)

    # Convert model and ensure model is not None.
    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0015,0.0001,"    save.save(root, save_dir, to_save, options)

    # Convert model and ensure model is not None.
    converter = lite.TFLiteConverterV2.from_saved_model(save_dir)
    converter.convert()
    self._assertValidDebugInfo(converter._debug_info)
"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0009,0.0001,"    saved_model_dir = os.path.join(self.get_temp_dir(), 'conv_lstm_2d')
    model.save(saved_model_dir, save_format='tf', include_optimizer=False)

    converter = lite.TFLiteConverterV2.from_saved_model(saved_model_dir)
    converter.target_spec.supported_ops = [
        lite.OpsSet.TFLITE_BUILTINS,
        lite.OpsSet.SELECT_TF_OPS,"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0009,0.0001,"    )
    model.save(saved_model_dir, save_format='tf', include_optimizer=False)

    converter = lite.TFLiteConverterV2.from_saved_model(saved_model_dir)
    converter.target_spec.supported_ops = [
        lite.OpsSet.TFLITE_BUILTINS,
        lite.OpsSet.SELECT_TF_OPS,"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0007,0.0001,"        self.get_temp_dir(), 'fully_connected_output_3d'
    )
    model.save(saved_model_dir, save_format='tf', include_optimizer=False)
    converter = lite.TFLiteConverterV2.from_saved_model(saved_model_dir)
    converter.optimizations = [lite.Optimize.DEFAULT]
    tflite_model = converter.convert()
    self.assertTrue(tflite_model)"
tensorflow.lite.python.lite.TFLiteConverterV2.from_saved_model,file_access,True,1.0,0.0,0.0,0.0007,0.0001,"        self.get_temp_dir(), 'keras_conv2d_transpose'
    )
    model.save(saved_model_dir)
    converter = lite.TFLiteConverterV2.from_saved_model(saved_model_dir)
    converter.optimizations = [lite.Optimize.DEFAULT]

    with self.assertRaises(convert.ConverterError) as error:"
