api_path,predicted_labels,is_flagged,p_file_access,p_network_access,p_process_mgmt,p_pure_calculation,p_code_execution,text
tensorflow.python.platform.tf_logging.info,,False,0.0038,0.0003,0.0002,0.0016,0.0019,"      if maintenance_event.is_set() and not training_finished.is_set():
        self.assertTrue(caught_exit)

        logging.info('restarting workers')
        training_restarted.set()
        self.worker_fn(checkpoint_dir, cluster_spec, input_arg, strategy_option,
                       maintenance_event, training_finished, False,"
tensorflow.python.platform.tf_logging.info,,False,0.0003,0.0,0.0,0.0038,0.0012,"        ""tf.functions.  You should call initialize_tpu_system outside of your tf.function. ""
    )

  logging.info(""Finished shutting down TPU system."")
  if tpu_name in _INITIALIZED_TPU_SYSTEMS:
    del _INITIALIZED_TPU_SYSTEMS[tpu_name]"
tensorflow.python.util.tf_decorator.TFDecorator,,False,0.0001,0.0,0.0012,0.0039,0.0004,"        annotations={},
    )

    inner_decorator = tf_decorator.TFDecorator(
        '', test_undecorated_function, '', argspec
    )
    outer_decorator = tf_decorator.TFDecorator('', inner_decorator)
    self.assertEqual(argspec, tf_inspect.getargspec(outer_decorator))
"
tensorflow.python.platform.tf_logging.info,,False,0.0039,0.0,0.0,0.0018,0.0009,"    ring_size = np.prod(mesh_shape[ring_dims:])
  else:
    ring_size = 1  # single-core rings
  logging.info(""Actual ring_size: %d"", ring_size)

  # Rearrange all cores according to the axis iteration order.
  global_core_locations = _enumerate_core_locations("
tensorflow.python.platform.tf_logging.info,,False,0.003,0.0011,0.0001,0.004,0.0024,"    self._task_type = None
    self._task_id = None

    logging.info(
        ""ParameterServerStrategy (CentralStorageStrategy if you are using a ""
        ""single machine) with compute_devices = %r, variable_device = %r"",
        compute_devices, self._variable_device)

  def _input_workers_with_options(self, options=None):
    if not options or options.experimental_fetch_to_device:"
tensorflow.python.platform.tf_logging.info,,False,0.004,0.0002,0.0007,0.0006,0.0024,"        pass

      except Exception as e:  # pylint: disable=broad-except
        logging.info('Ignoring error when shutting down '
                     '_stop_cluster_wise_termination_watcher_thread: ' + str(e))

      finally:
        self._cluster_wise_termination_watcher_thread.join()"
tensorflow.python.checkpoint.checkpoint_options.CheckpointOptions,,False,0.0043,0.0007,0.0,0.0017,0.0013,"        context.LogicalDeviceConfiguration(),
        context.LogicalDeviceConfiguration()
    ])
    self.local_options = checkpoint_options.CheckpointOptions(
        experimental_io_device=LOCALHOST)

  def _get_tensors_by_task(self, root):
    serialized_tensors, _, _, _ = ("
tensorflow.python.platform.tf_logging.info,,False,0.001,0.0007,0.0001,0.0035,0.0045,"def _obtain_topology(master_address, cluster_def):
  """"""Obtains TPU fabric topology.""""""
  try:
    logging.info('Initializing TPU system (master: %s) to fetch topology '
                 'for model parallelism. This might take a while.',
                 master_address)
    with ops.Graph().as_default():
      session_config = get_session_config_with_timeout(
          _INITIAL_TPU_SYSTEM_TIMEOUT_IN_MS, cluster_def)"
tensorflow.python.platform.tf_logging.info,,False,0.0046,0.0009,0.0001,0.0014,0.0001,"      # on the ROCm platform
      optional_float64 = [] if test.is_built_with_rocm() else [dtypes.float64]
      for data_type in ([dtypes.float32] + optional_float64):
        tf_logging.info(""Testing without grouped_conv"")
        tolerance = 1e-4 if data_type == dtypes.float32 else 1e-12
        self._VerifyValues(
            input_size,"
tensorflow.python.platform.tf_logging.info,,False,0.0025,0.0002,0.0,0.0002,0.0046,"      raise ValueError(""The passed save_path is not a valid checkpoint: "" +
                       checkpoint_prefix)

    logging.info(""Restoring parameters from %s"", checkpoint_prefix)
    try:
      if context.executing_eagerly():
        self._build_eager(save_path, build_save=False, build_restore=True)"
tensorflow.python.checkpoint.checkpoint_options.CheckpointOptions,,False,0.005,0.0024,0.0,0.0025,0.0013,"    dataset_2 = dataset_ops.Dataset.range(10)
    iterator_3 = iter(dataset_2)
    get_next_3 = iterator_3.get_next
    ckpt_options = checkpoint_options.CheckpointOptions(
        experimental_enable_async_checkpoint=enable_async_ckpt)
    checkpoint = trackable_utils.Checkpoint(
        iterator_1=iterator_1, iterator_2=iterator_2, iterator_3=iterator_3)
    self.assertAllEqual([1, 4], get_next_1())"
tensorflow.python.framework.ops.get_collection,,False,0.0015,0.0001,0.0049,0.0023,0.005,"      loader.load(sess, [""foo""], export_dir)
      # Instantiate a wrapper object from the checkpointed reference.
      v1 = saver_test_utils.CheckpointedOp(
          name=""v1"", table_ref=ops.get_collection(""table_ref"")[0])
      self.assertEqual(b""k1"", v1.keys().eval())
      self.assertEqual(3.0, v1.values().eval())
"
tensorflow.python.platform.tf_logging.info,,False,0.0051,0.0003,0.0006,0.0011,0.0026,"      if not training_finished.is_set():
        self.assertTrue(caught_exit)

        logging.info('restarting workers')
        training_restarted.set()
        self.worker_fn(checkpoint_dir, cluster_spec, strategy_option, input_arg,
                       [training_started_event], None, training_restarted,"
tensorflow.python.checkpoint.checkpoint_options.CheckpointOptions,,False,0.0051,0.0004,0.0,0.0011,0.0031,"
    # Register `_record_and_sweep_state` as a callback in `CheckpointOptions`
    if options is None:
      options = checkpoint_options.CheckpointOptions(
          experimental_write_callbacks=[_record_and_sweep_state]
      )
    else:
      # We create a copy so that user's `options` instance would not be mutated
      # by internal mechanisms."
tensorflow.python.checkpoint.checkpoint_options.CheckpointOptions,,False,0.0013,0.0018,0.0001,0.0052,0.0012,"    ds = dataset_ops.Dataset.range(10)
    iterator = ds.as_numpy_iterator()
    ckpt = trackable_utils.Checkpoint(iterator=iterator)
    ckpt_options = checkpoint_options.CheckpointOptions(
        experimental_enable_async_checkpoint=enable_async_ckpt)
    for _ in range(5):
      next(iterator)
"
tensorflow.python.platform.tf_logging.info,,False,0.0037,0.0,0.0,0.0053,0.0031,"    super(XLATestCase, self).setUp()
    name = '{}.{}'.format(type(self).__name__, self._testMethodName)
    if self.disabled_regex is not None and self.disabled_regex.match(name):
      logging.info('Disabled test case: %s', name)
      self.skipTest('{} is disabled by manifest.'.format(name))
      return
    logging.info('Start test case: %s', name)"
tensorflow.python.framework.ops.Graph,,False,0.0044,0.0002,0.0003,0.0054,0.0,"
  def test_unique_graph_func_graph(self):
    """"""Test for get_unique_graph with FuncGraph.""""""
    outer = ops_lib.Graph()
    with outer.as_default():
      k1 = constant_op.constant(1)
      inner = func_graph.FuncGraph(""inner"")"
tensorflow.python.platform.tf_logging.info,,False,0.0001,0.0001,0.0002,0.0028,0.0054,"        ""Reinitializing the TPU can cause previously created ""
        ""variables on TPU to be lost."", tpu_name)

  logging.info(""Initializing the TPU system: %s"", tpu_name)

  # This function looks as it is for the following non-intuitive reasons.
  # tpu.initialize_system creates a dummy op whose sole purpose is to trigger"
tensorflow.python.platform.tf_logging.info,,False,0.0011,0.0001,0.0,0.0022,0.0055,"    with sess.graph.as_default():
      if (saver is None and
          not variables._all_saveable_objects(scope=import_scope)):  # pylint: disable=protected-access
        tf_logging.info(""The specified SavedModel has no variables; no ""
                        ""checkpoints were restored."")
      elif isinstance(saver, tf_saver.Saver):
        saver.restore(sess, self._variables_path)
      else:"
tensorflow.python.platform.tf_logging.info,,False,0.0055,0.0002,0.0001,0.0002,0.0029,"        time.sleep(time_to_next_eval)
    elif timeout_fn is None:
      # No way to determine if any additional checkpoints will be generated.
      logging.info(""Timed-out waiting for a checkpoint (without timeout_fn)."")
      return
    # Check if more new checkpoints may be generated.
    if timeout_fn is not None and timeout_fn():"
tensorflow.python.platform.tf_logging.info,,False,0.0004,0.0,0.0001,0.0057,0.0021,"      all_vars = variables_lib.global_variables()
      prefix = prefix or ""bidirectional_rnn""
      scope_vars = [v for v in all_vars if v.name.startswith(prefix + ""/"")]
      tf_logging.info(""BiRNN with scope: %s (%s)"" %
                      (prefix, ""scope"" if use_outer_scope else ""str""))
      for v in scope_vars:
        tf_logging.info(v.name)
      self.assertEqual(len(scope_vars), len(all_vars))"
tensorflow.python.checkpoint.checkpoint_options.CheckpointOptions,,False,0.0057,0.0004,0.0,0.0013,0.002,"      return save_path, another_argument

    with self.assertRaises(AssertionError):
      _ = checkpoint_options.CheckpointOptions(
          experimental_write_callbacks=[my_callback_1, my_callback_2]
      )

  def test_checkpoint_options_copyable(self):
    """"""Ensure that `CheckpointOptions` can be copied with `copy.deepcopy()`."""""""
tensorflow.python.platform.tf_logging.info,,False,0.0056,0.0001,0.0,0.0001,0.0058,"        closure.execute_on(self)
    except Exception as e:  # pylint: disable=broad-except
      # Avoid logging the derived cancellation error
      logging.info(""[Worker %d] got an exception when processing resource ""
                   ""closure"", self.worker_index)
      if not isinstance(e, errors.CancelledError):
        logging.error(
            "" /job:worker/task:%d encountered the following error when """
tensorflow.python.checkpoint.checkpoint_options.CheckpointOptions,,False,0.0039,0.0013,0.0002,0.0059,0.0016,"    dataset = dataset_ops.Dataset.range(3)
    iterator = iter(dataset)
    get_next = iterator.get_next
    ckpt_options = checkpoint_options.CheckpointOptions(
        experimental_enable_async_checkpoint=enable_async_ckpt)
    checkpoint = trackable_utils.Checkpoint(iterator=iterator)
    self.assertAllEqual(0, get_next())
    self.assertAllEqual(1, get_next())"
tensorflow.python.platform.googletest.GetTempDir,,False,0.0009,0.0004,0.0,0.0061,0.0018,"  """"""Temporary directory for unit testing.""""""

  def __init__(self):
    temp_dir = tempfile.mkdtemp(dir=googletest.GetTempDir())
    self._path = os.path.join(
        tempfile.mkdtemp(dir=temp_dir), ""tf_data_snapshot"")
"
tensorflow.python.platform.tf_logging.info,,False,0.0063,0.0006,0.0,0.0023,0.0002,"  def testDepthwiseConv2DInputGrad(self):
    for index, (input_size, filter_size, output_size, stride, padding,
                dilations) in enumerate(CheckGradConfigsToTest()):
      tf_logging.info(
          ""Testing DepthwiseConv2DInputGrad, %dth config: %r * %r, stride: %d, ""
          ""padding: %s"", index, input_size, filter_size, stride, padding)
      # double datatype is currently not supported for convolution ops
      # on the ROCm platform
      optional_float64 = [] if test.is_built_with_rocm() else [dtypes.float64]"
tensorflow.python.checkpoint.checkpoint_options.CheckpointOptions,,False,0.0063,0.0013,0.0,0.0013,0.0013,"        experimental_is_anonymous=is_anonymous)

    checkpoint = checkpoint_utils.Checkpoint(table=table, v0=v0, v1=v1)
    ckpt_options = checkpoint_options.CheckpointOptions(
        experimental_enable_async_checkpoint=True)
    self.evaluate([v0.initializer, v1.initializer])

    # Check that the parameter nodes have been initialized."
tensorflow.python.platform.tf_logging.info,,False,0.0006,0.0001,0.0,0.0063,0.0005,"                    '7.0. Your GPU: %s' % (_COMPAT_CHECK_OK_PREFIX,
                                           supported_device_strs[0]))
  else:
    tf_logging.info('%s\n'
                    'Your GPUs will likely run quickly with dtype policy '
                    'mixed_float16 as they all have compute capability of at '
                    'least 7.0' % _COMPAT_CHECK_OK_PREFIX)


_logged_compatibility_check = False"
tensorflow.python.platform.tf_logging.info,,False,0.0063,0.0055,0.0,0.0,0.0032,"    #
    # TODO(b/151232436): change to an explicit barrier if we have it.
    dummy_value = array_ops.identity([])
    logging.info(
        ""Waiting for the cluster, timeout = %s"",
        self._check_health_initial_timeout or ""inf"",
    )
    try:
      self._host_cross_device_ops.reduce(
          reduce_util.ReduceOp.SUM,"
tensorflow.python.platform.tf_logging.info,,False,0.0009,0.0,0.0,0.0025,0.0065,"    logging.info(""Create AsyncCheckpointSaverHook saving to path\n%s"",
                 save_path)
    if listeners:
      logging.info("" with %d listener(s)."", len(listeners))
    if saver is not None and scaffold is not None:
      raise ValueError(""You cannot provide both saver and scaffold."")
    self._saver = saver"
tensorflow.python.platform.tf_logging.info,,False,0.004,0.0001,0.0002,0.0007,0.0066,"      for tag in self._tag_order:
        stats.append(""%s = %s"" % (tag, tensor_values[tag]))
      if elapsed_secs is not None:
        logging.info(""%s (%.3f sec)"", "", "".join(stats), elapsed_secs)
      else:
        logging.info(""%s"", "", "".join(stats))
    np.set_printoptions(**original)"
tensorflow.python.framework.ops._NodeDef,,False,0.0028,0.0,0.0067,0.0047,0.0046,"
  def testDeviceObject(self):
    op = ops.Operation.from_node_def(
        ops._NodeDef(""None"", ""myop""), ops.Graph(), [], []
    )
    op._set_device(""/job:goo/device:GPU:0"")
    self.assertProtoEquals("
tensorflow.python.framework.ops.Graph,,False,0.0028,0.0,0.0067,0.0047,0.0046,"
  def testDeviceObject(self):
    op = ops.Operation.from_node_def(
        ops._NodeDef(""None"", ""myop""), ops.Graph(), [], []
    )
    op._set_device(""/job:goo/device:GPU:0"")
    self.assertProtoEquals("
tensorflow.lite.python.metrics.metrics.TFLiteMetrics,,False,0.0,0.0,0.0062,0.0058,0.0069,"      raise Exception('No exception should be raised.')

  def test_interpreter_creation_counter_increase_success(self):
    stub = metrics.TFLiteMetrics()
    stub.increase_counter_interpreter_creation()
    self.assertEqual(
        metrics._counter_interpreter_creation.get_cell('python').value(), 1)"
tensorflow.python.util.tf_decorator.TFDecorator,,False,0.0001,0.0001,0.002,0.0069,0.0002,"        kwonlydefaults=None,
        annotations={},
    )
    decorator = tf_decorator.TFDecorator('', test_undecorated_function, '',
                                         argspec)
    signature = inspect.Signature([
        inspect.Parameter(
            'a', inspect.Parameter.KEYWORD_ONLY, default=2"
tensorflow.python.platform.tf_logging.info,,False,0.0034,0.0001,0.0,0.0069,0.0015,"    logging.info('mem_limits: %s', str(self._mem_limits_mb))
    logging.info('devices: %s', str(self.devices))
    logging.info('config: %s', text_format.MessageToString(self.config))
    logging.info('device_probabilities: %s', str(self._device_probabilities))

  # Creates virtual GPU devices
  def _GetSessionConfig(self):"
tensorflow.python.platform.test.get_temp_dir,,False,0.001,0.0,0.0,0.001,0.0071,"  """"""Benchmarks for `tf.data.experimental.snapshot()`.""""""

  def _makeSnapshotDirectory(self):
    tmp_dir = test.get_temp_dir()
    tmp_dir = os.path.join(tmp_dir, ""snapshot"")
    if os.path.exists(tmp_dir):
      shutil.rmtree(tmp_dir)"
tensorflow.python.data.kernel_tests.test_base.default_test_combinations,,False,0.0072,0.006,0.0003,0.0066,0.0023,"
  @combinations.generate(
      combinations.times(
          test_base.default_test_combinations(),
          checkpoint_test_base.default_test_combinations(),
          combinations.combine(cycle_length=[1, 2], block_length=[1, 3])))
  def test(self, verify_fn, cycle_length, block_length):"
tensorflow.python.data.experimental.kernel_tests.service.test_base.TestCluster,,False,0.0009,0.0001,0.0,0.0072,0.0002,"    num_workers = 3
    # Set a shutdown quiet period to prevent workers from shutting down partway
    # through a round.
    cluster = data_service_test_base.TestCluster(
        num_workers, worker_shutdown_quiet_period_ms=2000)
    num_consumers = 5
    ds = self.make_coordinated_read_dataset(cluster, num_consumers,
                                            sharding_policy)"
tensorflow.python.ops.summary_ops_v2.scalar,,False,0.0013,0.0017,0.0003,0.0016,0.0072,"    if self.write_steps_per_second:
      batch_run_time = time.time() - self._batch_start_time
      self._train_accumulated_time += batch_run_time
      summary_ops_v2.scalar(
          'batch_steps_per_second', 1. / batch_run_time, step=self._train_step)
    if not self._should_trace:
      return
"
tensorflow.python.platform.tf_logging.info,,False,0.0073,0.0,0.0001,0.0016,0.0007,"                             GraphState.ORIGINAL)

        # Run the original graph without TensorRT to get the reference result.
        logging.info(""Running original graph w/o TensorRT\n"")
        ref_result = self._RunGraph(
            run_params,
            saved_model_dir,"
tensorflow.python.framework.ops.Graph,,False,0.0005,0.0,0.0016,0.0073,0.0069,"    self.assertEqual(None, missing_stat.value)

  def testUnregisteredNode(self):
    graph = ops.Graph()
    node = ops._NodeDef(""b"", ""a_b"")
    weight_params = ops.get_stats_for_node_def(graph, node, ""weight_params"")
    self.assertEqual(None, weight_params.value)"
tensorflow.python.platform.tf_logging.info,,False,0.0074,0.0004,0.0,0.0016,0.0002,"  def testDepthwiseConv2DInputGradExplicit(self):
    for index, (input_size, filter_size, output_size, stride, padding,
                dilations) in enumerate(CheckGradConfigsToTestExplicit()):
      tf_logging.info(
          ""Testing DepthwiseConv2DInputGradExplicit, %dth config: %r * %r, ""
          ""stride: %d, padding: %s"", index, input_size, filter_size, stride,
          padding)
      # double datatype is currently not supported for convolution ops
      # on the ROCm platform
      data_types = [dtypes.float16, dtypes.float32, dtypes.bfloat16]"
tensorflow.python.data.kernel_tests.test_base.default_test_combinations,,False,0.0054,0.0074,0.0011,0.0034,0.0055,"
  @combinations.generate(
      combinations.times(
          test_base.default_test_combinations(),
          checkpoint_test_base.default_test_combinations(),
          combinations.combine(
              dataset_ranges=[(3, 4, 6, 5)],"
tensorflow.python.data.kernel_tests.test_base.default_test_combinations,,False,0.0055,0.0074,0.0011,0.0033,0.0055,"
  @combinations.generate(
      combinations.times(
          test_base.default_test_combinations(),
          checkpoint_test_base.default_test_combinations(),
          combinations.combine(
              dataset_ranges=[(1, 2, 3, 4, 5, 6)],"
tensorflow.python.platform.tf_logging.info,,False,0.007,0.0001,0.0,0.0075,0.0014,"                 str(self._virtual_devices_per_gpu))
    logging.info('mem_limits: %s', str(self._mem_limits_mb))
    logging.info('devices: %s', str(self.devices))
    logging.info('config: %s', text_format.MessageToString(self.config))
    logging.info('device_probabilities: %s', str(self._device_probabilities))

  # Creates virtual GPU devices"
tensorflow.python.data.kernel_tests.test_base.default_test_combinations,,False,0.006,0.0079,0.001,0.0031,0.0052,"
  @combinations.generate(
      combinations.times(
          test_base.default_test_combinations(),
          checkpoint_test_base.default_test_combinations(),
          combinations.combine(
              dataset_range=[10],"
tensorflow.python.data.kernel_tests.test_base.default_test_combinations,,False,0.006,0.0079,0.001,0.0031,0.0052,"
  @combinations.generate(
      combinations.times(
          test_base.default_test_combinations(),
          checkpoint_test_base.default_test_combinations(),
          combinations.combine(
              dataset_range=[41],"
tensorflow.python.data.experimental.kernel_tests.service.test_base.TestCluster,,False,0.0008,0.0001,0.0,0.0079,0.0002,"    num_workers = 3
    # Set a shutdown quiet period to prevent workers from shutting down partway
    # through a round.
    cluster = data_service_test_base.TestCluster(
        num_workers, worker_shutdown_quiet_period_ms=2000)
    num_consumers = 5
    ds = self.make_coordinated_read_dataset(cluster, num_consumers)
"
tensorflow.python.platform.tf_logging.info,,False,0.0079,0.0,0.0001,0.0002,0.0059,"        logging.info(""Running local_init_op."")
        sess.run(self._local_init_op, feed_dict=self._local_init_feed_dict,
                 options=self._local_init_run_options)
        logging.info(""Done running local_init_op."")
        return True, None
      else:
        return False, msg"
tensorflow.python.platform.tf_logging.info,,False,0.008,0.0001,0.0,0.0011,0.0025,"    # TODO(b/120564445): Replace with standard library for retries.
    retry_count = 1
    while True:
      logging.info('Querying Tensorflow master (%s) for TPU system metadata.',
                   master_address)
      try:
        with ops.Graph().as_default():
          with session_lib.Session("
tensorflow.python.checkpoint.checkpoint_options.CheckpointOptions,,False,0.008,0.0003,0.0009,0.002,0.003,"  Returns:
    An `Operation`, or None when executing eagerly.
  """"""
  options = options or checkpoint_options.CheckpointOptions()

  tensor_names = []
  tensors = []"
tensorflow.python.checkpoint.checkpoint_options.CheckpointOptions,,False,0.008,0.0001,0.0,0.0047,0.0011,"    if save_weights_only:
      if options is None or isinstance(
          options, checkpoint_options_lib.CheckpointOptions):
        self._options = options or checkpoint_options_lib.CheckpointOptions()
      else:
        raise TypeError('If save_weights_only is True, then `options` must be '
                        'either None or a tf.train.CheckpointOptions')"
tensorflow.python.platform.tf_logging.info,,False,0.0081,0.0007,0.0,0.002,0.0002,"  def testDepthwiseConv2DFilterGrad(self):
    for index, (input_size, filter_size, output_size, stride, padding,
                dilations) in enumerate(CheckGradConfigsToTest()):
      tf_logging.info(
          ""Testing DepthwiseConv2DFilterGrad, %dth config: %r * %r, stride: ""
          ""%d, padding: %s"", index, input_size, filter_size, stride, padding)
      # double datatype is currently not supported for convolution ops
      # on the ROCm platform
      optional_float64 = [] if test.is_built_with_rocm() else [dtypes.float64]"
tensorflow.python.platform.tf_logging.info,,False,0.0081,0.0003,0.0001,0.0022,0.0002,"  def testDepthwiseConv2DFilterGradExplicit(self):
    for index, (input_size, filter_size, output_size, stride, padding,
                dilations) in enumerate(CheckGradConfigsToTestExplicit()):
      tf_logging.info(
          ""Testing DepthwiseConv2DFilterGradExplicit, %dth config: %r * %r, ""
          ""stride: %d, padding: %s"", index, input_size, filter_size, stride,
          padding)
      # double datatype is currently not supported for convolution ops
      # on the ROCm platform
      data_types = [dtypes.float16, dtypes.float32, dtypes.bfloat16]"
tensorflow.python.checkpoint.checkpoint.Checkpoint,,False,0.0081,0.0001,0.0007,0.0071,0.0004,"    get_next_3 = iterator_3.get_next
    ckpt_options = checkpoint_options.CheckpointOptions(
        experimental_enable_async_checkpoint=enable_async_ckpt)
    checkpoint = trackable_utils.Checkpoint(
        iterator_1=iterator_1, iterator_2=iterator_2, iterator_3=iterator_3)
    self.assertAllEqual([1, 4], get_next_1())
    self.assertAllEqual(0, get_next_3())
    self.assertAllEqual(1, get_next_3())"
tensorflow.python.platform.tf_logging.info,,False,0.0042,0.0002,0.0006,0.001,0.0081,"      raise_if_not_all_exit(grace_period, mpr)

      if not training_finished.is_set():
        logging.info('restarting workers')
        training_restarted.set()
        for worker_id in range(CLUSTER_SIZE):
          mpr.start_single_process('worker', worker_id, cluster_spec)"
tensorflow.python.data.kernel_tests.checkpoint_test_base.default_test_combinations,,False,0.0052,0.0082,0.0012,0.0043,0.0062,"  @combinations.generate(
      combinations.times(
          test_base.default_test_combinations(),
          checkpoint_test_base.default_test_combinations(),
          combinations.combine(
              skip=[0, 1, 2, 3],
          ),"
tensorflow.python.data.kernel_tests.test_base.default_test_combinations,,False,0.0058,0.0082,0.001,0.0033,0.0047,"
  @combinations.generate(
      combinations.times(
          test_base.default_test_combinations(),
          checkpoint_test_base.default_test_combinations(),
          combinations.combine(
              dataset_ranges=[(10, 8, 11), (9, 5, 3)],"
tensorflow.python.platform.tf_logging.error,,False,0.0012,0.0,0.0017,0.0058,0.0082,"
  def test_log(self):
    # Just check that logging works without raising an exception.
    logging.error(""test log message"")


if __name__ == ""__main__"":"
tensorflow.python.training.saver_test_utils.CheckpointedOp,,False,0.0012,0.0001,0.0007,0.0082,0.0067,"    with self.session(graph=ops_lib.Graph()) as sess:
      v0_2 = variable_op(1000.0, name=""v0"")
      v1_2 = variable_op(2000.0, name=""v1"")
      v2_2 = saver_test_utils.CheckpointedOp(name=""v2"")
      v2_init = v2_2.insert(""k1000"", 3000.0)

      # Check that the parameter nodes have been initialized."
tensorflow.python.platform.tf_logging.info,,False,0.005,0.0001,0.0082,0.0021,0.0047,"    while True:
      self._cluster_due_for_update_or_finish.wait()
      if not self._should_preemption_thread_run:
        logging.info(""Stopping the failure handing thread."")
        break

      with self._cluster_update_lock:"
tensorflow.python.platform.tf_logging.info,,False,0.0069,0.0,0.0,0.0035,0.0083,"      self._check_health_thread_should_stop.set()
      self._check_health_thread.join()
      self._check_health_thread = None
      logging.info(""check health thread stopped"")

  def _warn_nccl_no_gpu(self):
    if ("
tensorflow.python.platform.tf_logging.info,,False,0.002,0.0001,0.003,0.0003,0.0083,"          try:
            context.context().report_error_to_cluster(e.error_code, e.message)
          except Exception as ex:  # pylint: disable=broad-except
            logging.info('Ignoring error during error propagation: %r:%s', ex, ex)
        raise

  def _save_checkpoint(self, *args, **kwargs):"
tensorflow.python.checkpoint.checkpoint_options.CheckpointOptions,,False,0.0085,0.0006,0.0,0.0014,0.0009,"  @test_util.run_in_graph_and_eager_modes
  def testPassingCheckpointOptions(self):
    localhost = ""/job:localhost/device:CPU:0""
    options = checkpoint_options.CheckpointOptions(
        experimental_io_device=localhost)
    prefix = os.path.join(self.get_temp_dir(), ""ckpt"")
    v = variable_scope.get_variable(name=""v"", initializer=0.)
    self.evaluate(v.initializer)"
tensorflow.python.platform.tf_logging.info,,False,0.0039,0.0,0.0,0.006,0.0085,"    frozen_graph_def = frozen_func.graph.as_graph_def()

    # Clear any prior device assignments
    logging.info(""Clearing prior device assignments in loaded saved model"")
    for node in frozen_graph_def.node:
      node.device = """"
"
